WEO Country Code,ISO,WEO Subject Code,Country,Subject Descriptor,Subject Notes,Units,Scale,Country/Series-specific Notes,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,Estimates Start After
456,SAU,NGDPDPC,Saudi Arabia,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",17655.143,18832.057,14912.742,11972.192,10558.766,8732.74,6955.053,6524.159,6398.839,6583.29,7734.975,8280.176,8077.765,7686.005,7626.36,7893.422,8527.666,8706.354,7525.303,8092.7,9256.541,8778.391,8822.507,9800.529,11467.097,14068.219,15603.985,16666.626,20157.298,16094.678,19163.337,23654.865,25208.162,24892.99,24929.316,21063.307,20288.916,21113.957,23538.931,23266.486,19586.504,20741.882,21488.35,22061.195,22680.702,23322.941,2019
722,SEN,NGDPDPC,Senegal,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",785.193,693.096,659.844,572.048,541.819,575.881,790.426,922.459,885.08,846.72,957.14,914.543,951.435,873.891,580.123,710.793,719.544,647.795,685.036,681.498,608.91,615.811,659.256,825.365,941.813,994.877,1041.885,1224.134,1417.489,1321.101,1281.271,1373.279,1330.823,1376.09,1397.018,1219.372,1269.552,1361.219,1466.095,1445.885,1455.467,1629.432,1724.416,1926.578,2062.401,2158.358,2018
942,SRB,NGDPDPC,Serbia,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2925.927,2300.699,1507.679,1238.888,1640.945,2156.887,2836.54,3315.331,3695.343,4398.828,5878.873,7087.453,6168.228,5673.621,6809.94,6012.63,6752.796,6598.935,5585.117,5756.384,6284.196,7246.194,7382.385,7497.139,8444.017,9215.83,9913.156,10619.445,11391.964,2019
718,SYC,NGDPDPC,Seychelles,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2329.353,2403.455,2293.938,2280.452,2338.076,2588.553,3165.945,3638.988,4128.118,4407.201,5302.844,5314.655,6128.346,6559.088,6555.429,6748.825,6583.091,7280.929,7715.784,7747.491,7578.829,7663.083,8431.923,8524.935,10176.659,11093.314,12014.418,12155.702,11480.433,9707.265,10805.099,11647.017,11999.897,14762.223,14701.368,14786.118,15209.812,16141.24,16535.81,17126.513,12322.59,12648.055,14356.234,16173.752,17792.272,18861.651,2015
724,SLE,NGDPDPC,Sierra Leone,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",479.601,501.744,552.581,469.374,539.979,450.535,330.043,281.362,451.564,405.247,219.461,261.745,228.23,259.187,308.753,295.71,318.646,286.074,223.939,218.906,205.251,228.033,251.704,265.323,264.775,292.1,323.259,360.425,409.443,391.213,401.835,448.324,566.37,716.148,713.53,592.903,525.948,495.812,533.972,539.122,518.466,470.972,468.842,472.882,480.67,494.269,2017
576,SGP,NGDPDPC,Singapore,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",5004.992,5672.105,6000.032,6717.837,7160.262,6788.387,6870.769,7794.688,9328.951,10725.743,12763.342,14501.96,16136.244,18290.132,21552.408,24914.851,26232.869,26375.868,21829.278,21796.642,23852.834,21699.748,22159.833,23730.379,27608.075,29961.308,33768.446,39432.895,40008.577,38926.813,47236.672,53891.462,55547.546,56967.426,57564.802,55645.607,56826.393,60912.731,66185.529,65233.88,58483.961,62112.954,64217.438,66383.761,68555.02,70766.316,2019
936,SVK,NGDPDPC,Slovak Republic,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2571.832,2950.842,3711.926,4004.797,4076.496,4236.555,3869.052,3839.803,3982.442,4626.82,6341.563,8040.084,9141.837,10700.341,14374.845,18074.59,16591.544,16760.436,18379.38,17480.627,18251.09,18709.9,16324.666,16526.471,17560.679,19449.962,19344.174,18669.295,21606.174,23307.26,24743.668,25969.77,27172.055,2019
961,SVN,NGDPDPC,Slovenia,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,9639.262,8357.859,8468.162,10748.36,10810.791,10470.497,11168.219,11509.456,10259.494,10502.321,11804.768,14873.628,17254.827,18152.125,19723.796,23912.494,27744.207,24854.229,23570.184,25156.137,22674.49,23516.527,24263.959,20898.913,21640.27,23498.087,26154.804,25992.066,25038.792,28734.21,30628.815,32313.318,33910.263,35474.434,2019
813,SLB,NGDPDPC,Solomon Islands,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",767.842,786.745,757.833,689.291,669.285,591.913,512.671,523.682,579.459,552.073,667.274,686.959,789.538,857.889,1116.993,1275.955,1369.319,1393.243,1174.606,1234.745,1041.032,1001.899,819.751,789.832,868.352,1016.05,1120.381,1260.213,1388.57,1429.214,1608.457,1951.489,2167.121,2286.045,2326.585,2231.831,2299.878,2375.044,2527.647,2493.515,2367.23,2501.288,2624.855,2753.707,2878.158,3003.949,2015
726,SOM,NGDPDPC,Somalia,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,ZAF,NGDPDPC,South Africa,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2853.526,2865.01,2561.74,2783.1,2400.34,1792.065,2003.023,2570.271,2704.735,2753.513,3140.342,3289.043,3481.424,3390.848,3446.835,3752.377,3499.202,3555.708,3159.393,3087.271,3039.041,2659.484,2496.993,3744.26,4838.952,5383.759,5610.627,6091.646,5765.546,5880.321,7311.739,7997.067,7487.85,6824.453,6429.825,5731.725,5266.883,6119.887,6353.846,5977.954,4735.747,5235.789,5634.564,5814.023,6070.657,6320.217,2019
733,SSD,NGDPDPC,South Sudan,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1644.739,1041.463,1337.232,1334.089,1245.684,286.208,277.692,359.062,368.839,303.146,322.64,341.201,353.464,366.784,364.962,2008
184,ESP,NGDPDPC,Spain,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",6128.024,5381.909,5171.535,4501.838,4471.654,4694.759,6477.301,8187.29,9598.667,10566.133,13693.638,14697.501,16013.155,13409.697,13419.62,15475.607,16095.75,14782.949,15457.11,15814.188,14761.108,15400.911,17097.916,21501.074,24932.129,26438.031,28414.133,32588.562,35484.39,32131.382,30566.877,31676.69,28344.776,29084.958,29524.755,25764.215,26564.632,28272.989,30579.152,29993.061,26831.629,31178.178,33208.719,34919.318,36409.502,37477.779,2019
524,LKA,NGDPDPC,Sri Lanka,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",322.965,331.567,353.509,377.207,437.452,428.513,454.721,468.846,485.167,482.128,546.34,591.047,629.976,666.435,761.443,802.019,873.67,968.151,992.407,992.638,1031.359,983.965,1027.565,1125.194,1221.079,1431.295,1645.073,1869.834,2336.438,2396.633,2807.661,3212.756,3349.776,3608.294,3818.396,3842.252,3885.761,4076.747,4078.675,3852.484,3697.889,3927.502,4197.944,4472.163,4769.522,5095.475,2019
361,KNA,NGDPDPC,St. Kitts and Nevis,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1338.747,1609.725,1847.251,1829.835,2144.801,2406.13,2851.256,3289.063,3926.955,4392.77,4969.878,4912.915,5386.942,5806.085,6407.518,6819.77,7195.174,8010.438,8260.891,8670.829,9279.584,9962.552,10304.318,9922.475,10566.955,11256.635,13095.2,13845.794,14925.414,14696.759,14776.442,15724.396,15219.757,15794.361,17056.031,17004.849,17708.183,17994.317,18060.367,18853.675,15246.398,16490.622,17765.431,18774.559,19466.61,20186.468,2015
362,LCA,NGDPDPC,St. Lucia,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1461.631,1645.759,1532.097,1627.37,2046.745,2279.309,2683.769,2922.112,3295.157,3668.646,4321.499,4512.063,4878.671,4922.918,5029.653,5272.063,5364.123,5385.848,5773.291,5998.309,5978.961,5652.119,5655.554,6147.792,6567.741,6911.112,7622.706,7936.941,8440.807,8508.116,8968.8,9422.394,9491.451,9750.31,10167.398,10375.919,10609.621,11275.117,11560.857,11803.101,9780.495,10635.589,11422.471,12111.738,12502.246,12905.761,2015
364,VCT,NGDPDPC,St. Vincent and the Grenadines,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",836.558,1028.215,1136.549,1212.183,1329.021,1423.414,1561.269,1693.044,1923.872,2047.701,2274.433,2392.789,2610.539,2689.601,2719.63,2969.98,3116.202,3270.014,3513.872,3675.547,3728.566,4047.328,4327.57,4494.109,4847.164,5091.601,5623.32,6272.401,6366.705,6172.786,6224.215,6171.48,6318.54,6569.788,6622.444,6867.521,7033.491,7187.494,7353.638,7463.973,7033.082,7400.787,7806.21,8232.064,8617.716,9020.362,2016
732,SDN,NGDPDPC,Sudan,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",486.908,339.389,239.807,318.513,375.019,253.184,328.588,516.781,404.705,696.391,87.197,95.292,113.476,186.506,205.922,239.507,292.909,350.723,366.582,352.442,422.316,492.676,554.652,635.575,772.939,996.677,1249.767,1599.596,1700.513,1401.244,1637.419,2034.461,1396.292,1462.582,1628.497,1698.077,1403.152,1126.551,849.847,771.814,734.597,713.787,682.671,682.86,688.98,701.225,2011
366,SUR,NGDPDPC,Suriname,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1320.196,1434.456,1313.625,1020.848,1133.128,2120.745,2605.667,2750.695,3264.332,2649.744,2712.6,2301.928,2872.138,3335.527,3789.587,4483.534,5208.555,5758.066,6832.947,7394.097,8224.066,8190.699,9194.151,9351.962,9379.003,8439.04,5435.116,5514.706,5871.197,6191.276,4199.155,4921.227,5154.35,5389.039,5638.589,5852.011,2016
144,SWE,NGDPDPC,Sweden,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",16877.243,15396.745,13576.621,12470.948,12976.142,13549.507,17852.72,21629.289,24339.27,25412.176,30253.863,31490.221,32584.883,24351.052,25978.285,30246.923,32986.123,30307.156,30585.081,30928.571,29589.141,27207.49,29846.186,37249.257,42736.876,43349.851,46425.841,53496.534,55929.862,46734.909,52658.794,60540.218,57816.023,60845.007,59704.814,51274.278,51590.473,53459.072,54295.731,51404.434,50339.201,57659.732,60461.792,63124.137,65953.624,68745.432,2019
146,CHE,NGDPDPC,Switzerland,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",18869.568,17190.991,17508.115,17360.011,16532.256,16694.338,23816.313,29646.522,31881.397,30545.678,38660.028,38655.814,39686.859,38242.326,41996.762,48833.549,46762.998,40468.908,41548.181,40643.565,37992.233,38717.269,41551.752,48283.692,53448.594,55113.996,57800.296,63959.005,72939.12,70322.149,74886.768,88902.577,83959.832,85672.856,87157.835,82513.631,80628.389,80764.915,83158.267,82483.925,81867.462,90357.8,94004.038,96480.205,100277.307,103005.711,2019
463,SYR,NGDPDPC,Syria,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1421.836,1763.344,1784.577,1849.427,1839.915,1965.139,2284.039,2823.157,1389.823,800.859,967.145,972.175,983.575,995.061,1060.707,1133.162,1186.162,1080.812,1028.169,1043.174,1202.891,1236.897,1305.087,1208.885,1361.499,1510.392,1726.028,2016.052,2557.211,2557.267,2806.685,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2010
528,TWN,NGDPDPC,Taiwan Province of China,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2366.797,2691.494,2675.311,2881.66,3202.615,3293.869,4008.134,5325.173,6338.1,7575.906,8167.2,9081.901,10715.536,11256.711,12099.746,13066.128,13588.306,13948.722,12767.078,13752.716,14844.238,13357.195,13651.355,14040.597,15290.307,16427.459,16892.883,17723.704,18053.591,16904.543,19181.358,20838.589,21256.361,21945.46,22844.316,22752.991,23070.733,25061.624,25780.407,25873.367,26910.229,28889.472,30432.809,32058.009,33785.372,35305.235,2019
923,TJK,NGDPDPC,Tajikistan,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,52.622,121.645,147.923,100.448,183.374,192.58,222.282,177.712,159.417,167.035,187.958,236.394,308.844,337.129,401.586,519.025,702.445,666.024,738.287,834.52,949.648,1040.15,1105.197,919.073,795.981,800.802,825.77,873.499,833.545,851.279,884.275,914.473,946.746,983.009,2014
738,TZA,NGDPDPC,Tanzania,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",602.924,699.181,778.244,772.741,682.028,596.872,732.197,350.129,324.721,271.496,211.031,237.573,213.148,190.679,195.663,221.366,266.49,307.987,370.188,370.918,380.08,377.469,382.262,401.072,428.906,459.751,491.351,551.879,683.137,693.025,732.315,768.16,867.857,970.348,1030.74,947.897,966.29,1002.869,1036.93,1079.684,1105.548,1132.128,1189.047,1254.906,1327.95,1406.44,2012
578,THA,NGDPDPC,Thailand,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",705.484,744.913,767.41,824.445,845.08,772.393,840.315,967.712,1160.538,1338.257,1564.175,1769.043,1999.204,2209.371,2491.433,2846.586,3043.983,2468.176,1845.832,2033.258,2007.736,1893.268,2096.189,2359.116,2660.122,2894.06,3369.545,3973.019,4379.659,4213.01,5076.339,5492.115,5860.583,6168.268,5951.876,5839.613,5995.081,6594.175,7293.83,7806.961,7295.127,7674.54,8124.928,8556.18,9019.659,9475.785,2018
537,TLS,NGDPDPC,Timor-Leste,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,409.153,525.328,509.277,523.848,462.952,476.783,458.876,537.234,627.159,683.309,806.412,947.511,1013.043,1210.041,1232.455,1334.671,1358.201,1294.717,1237.1,1252.421,1456.046,1273.122,1295.185,1330.52,1338.448,1375.109,2018
742,TGO,NGDPDPC,Togo,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",543.331,436.533,355.02,325.847,288.38,291.935,395.642,450.013,486.042,463.839,544.517,525.779,539.819,402.767,305.295,393.004,417.392,412.087,377.829,367.553,303.219,292.843,328.237,396.897,413.28,406.842,408.104,449.791,546.29,540.022,534.465,586.994,572.169,621.408,641.132,570.968,595.142,623.606,679.222,675.304,690.275,758.742,801.629,847.899,898.398,951.107,2016
866,TON,NGDPDPC,Tonga,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",770.303,850.554,843.209,818.461,854.275,802.926,959.286,1037.126,1213.22,1461.359,1498.504,1750.858,1832.835,1884.492,1948.137,2123.283,2228.293,2263.661,2153.245,1994.282,2045.81,1818.184,1828.634,2015.247,2288.897,2587.295,2876.124,2925.938,3367.714,3046.764,3569.101,4014.77,4557.282,4386.109,4303.818,4298.224,4178.289,4577.004,4836.444,5150.551,5023.166,4949.225,5332.629,5637.574,5910.018,6154.467,2019
369,TTO,NGDPDPC,Trinidad and Tobago,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",5847.707,6454.418,7393.152,6939.437,6831.216,6411.214,4121.173,4085.591,3798.754,3625.717,4221.813,4392.869,4474.142,3743.583,4027.423,4322.255,4658.874,4632.813,4872.619,5478.856,6545.953,7046.379,7162.514,8931.032,10442.168,12471.953,14280.042,16818.278,21479.282,14809.02,16957.433,19300.833,19157.454,20143.451,20270.955,18289.534,16182.784,16238.271,17130.244,17276.433,16197.204,16621.964,17450.393,17892.677,18269.55,18653.251,2018
744,TUN,NGDPDPC,Tunisia,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1482.823,1390.414,1309.899,1322.84,1286.6,1271.845,1312.226,1382.408,1411.506,1386.015,1636.643,1687.19,1973.446,1814.879,1903.845,2156.454,2299.375,2210.809,2295.188,2388.986,2213.949,2254.913,2345.99,2762.051,3112.91,3194.48,3371.538,3778.891,4308.911,4131.023,4140.465,4256.837,4137.572,4198.849,4274.467,3829.495,3665.678,3451.723,3411.132,3292.594,3295.446,3380.081,3394.768,3402.948,3541.17,3742.064,2019
186,TUR,NGDPDPC,Turkey,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2133.605,2112.989,1876.566,1753.266,1668.401,1835.111,1982.975,2260.575,2333.137,2707.794,3738.021,3691.231,3818.625,4261.483,3026.603,3880.713,4099.073,4221.764,4384.306,4020.272,4237.961,3082.899,3617.23,4684.698,6015.665,7350.887,7961.078,9640.571,10778.131,8941.404,10533.45,11221.402,11637.915,12488.968,12079.287,10973.586,10891.19,10628.898,9506.837,9150.862,7715.373,7658.848,8381.118,9290.928,10051.291,10888.243,2019
925,TKM,NGDPDPC,Turkmenistan,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,239.149,1335.633,1102.518,1394.427,554.283,614.767,647.355,861.861,1109.216,1514.431,1880.287,2443.634,3004.972,3596.234,4429.641,5312.927,4350.129,4036.459,4439.203,5649.978,6675.276,7304.421,7962.366,6432.669,6412.135,6642.523,7064.739,7723.68,8073.581,8874.21,9716.133,10650.397,11691.678,12851.793,2004
869,TUV,NGDPDPC,Tuvalu,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1659.802,1936.512,2252.39,2228.964,2323.76,2707.261,2968.539,2629.899,3027.408,3641.585,3496.351,3450.938,3412.236,3238.991,3637.631,3945.588,4230.512,4308.854,4090.762,4296.118,4533.158,4785.081,5006.077,5237.964,2012
746,UGA,NGDPDPC,Uganda,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",664.574,1044.13,703.042,779.82,581.032,514.181,494.509,768.935,767.651,599.952,472.193,238.48,216.036,247.107,346.255,401.893,401.413,423.918,402.455,370.515,355.466,347.812,361.953,361.772,430.758,483.032,527.739,634.361,784.496,815.808,808.713,872.039,950.56,964.833,960.698,769.774,804.526,829.073,869.431,916.156,915.354,971.277,1030.315,1082.224,1162.641,1261.206,2016
926,UKR,NGDPDPC,Ukraine,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,427.863,677.261,740.97,752.339,914.348,1037.893,874.265,664.99,664.376,784.864,885.315,1055.946,1374.753,1839.515,2319.286,3101.388,3944.724,2557.279,2982.814,3589.632,3872.534,3968.797,3053.608,2124.619,2200.002,2655.939,3118.525,3706.765,3424.769,3614.666,3967.68,4312.066,4719.283,5173.368,2019
466,ARE,NGDPDPC,United Arab Emirates,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",40014.582,40910.917,35767.654,31690.067,29017.094,27035.998,20533.019,21644.071,18435.195,20478.526,26621.511,25847.406,25960.965,25654.369,25762.53,26394.423,29058.859,29523.485,25897.653,27321.043,34688.979,32621.292,32790.711,35017.312,39304.507,43988.667,44313.586,41472.286,39074.838,30920.447,35064.255,41194.733,42723.581,43197.43,43340.018,37380.571,36226.23,38031.539,40479.466,39179.883,31947.92,32686.183,33126.529,33657.068,34197.874,34734.972,2005
112,GBR,NGDPDPC,United Kingdom,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",10721.848,10416.735,9918.016,9450.209,8942.467,9493.936,11556.425,14312.014,17386.001,17650.217,20854.366,21724.847,22384.903,19996.769,21424.95,23125.34,24358.832,26741.549,28222.844,28675.903,28206.344,27754.758,30106.303,34456.63,40333.995,42069.303,44677.071,50589.031,47773.914,38861.195,39478.526,42035.6,42467.112,43487.897,47454.219,44989.063,41193.641,40406.622,43114.245,42378.606,39228.516,42235.937,44221.098,45704.659,47237.93,48734.042,2019
111,USA,NGDPDPC,United States,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",12552.943,13948.701,14404.994,15513.679,17086.441,18199.32,19034.766,20000.968,21375.999,22814.077,23847.977,24302.776,25392.931,26364.192,27674.021,28671.48,29946.973,31440.087,32833.666,34494.539,36317.741,37101.103,37971.28,39411.546,41629.858,44025.56,46213.508,47869.24,48283.413,47007.674,48403.297,49829.055,51563.133,53071.818,55024.658,56848.51,58017.227,60105.846,63055.979,65253.518,63051.398,66144.141,69004.241,71537.726,73974.361,76474.998,2019
